"fase";"documento";"data";"unidadeGestora";"gestao";"favorecido";"valor";"observacaoDoc";"numeroProcesso";"elementoDespesa";"link";"real"
"PAGAMENTO";"2019NP00295";"22/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.536,87";"PAGAMENTO REF. COM SERVICOS DE TELEFONIA MOVEL 03/2019";"169/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751712&dt=20200602151954&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151954";2536,87
"PAGAMENTO";"2019NP00296";"22/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"204,43";"PAGAMENTO REF. COM SERVICO DE TELEFONIA FIXA 03/2019";"170/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751713&dt=20200602151954&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151954";204,43
"PAGAMENTO";"2019NP00373";"10/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.331,76";"PAGAMENTO REF. COM TELEFONIA FIXA PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 05/2019";"235/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751790&dt=20200602151954&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151954";2331,76
"PAGAMENTO";"2019NP00396";"20/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"875,69";"PAGAMENTO REF.COM TELEFONIA MOVEL PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 05/2019";"231/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751813&dt=20200602151954&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151954";875,69
"PAGAMENTO";"2019NP00397";"20/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"13.843,09";"PAGAMENTO REF. COM SERVICOS DE COMUNICACAO DE DADOS 05/2019";"236/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751814&dt=20200602151954&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151954";13843,09
"PAGAMENTO";"2019NP00398";"20/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.917,89";"PAGAMENTO REF. COM SERVICOS DE COMUNICACAO DE DADOS 05/2019 TELEMAR";"233/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751815&dt=20200602151954&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151954";2917,89
"PAGAMENTO";"2019NP00399";"20/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"202,48";"PAGAMENTO REF. COM SERVICOS DE TELEFONIA FIXO 05/2019";"234/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751816&dt=20200602151954&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151954";202,48
"PAGAMENTO";"2019NP00400";"20/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.931,37";"PAGAMENTO REF. COM TELEFONIA MOVEL PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 04/2019";"232/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751817&dt=20200602151954&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151954";2931,37
"PAGAMENTO";"2019NP00465";"10/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.222,37";"PAGAMENTO REF. COM DESPESA COM TELEFONIA FIXA 06/2019";"294/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751882&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";2222,37
"PAGAMENTO";"2019NP00499";"19/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.917,89";"PAGAMENTO REF . TELEFONIA OI FIXO 06/2019";"318/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751916&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";2917,89
"PAGAMENTO";"2019NP00500";"19/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"13.843,09";"PAGAMENTO REF. COM TELEMAR OI FIXO 06/2019";"297/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751917&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";13843,09
"PAGAMENTO";"2019NP00501";"19/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.935,59";"PAGAMENTO REF. COM OI MOVEL 06/2019";"289/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751918&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";2935,59
"PAGAMENTO";"2019NP00502";"19/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"908,76";"PAGAMENTO REF. COM TELEFONIA MOVEL 06/2019";"290/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751919&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";908,76
"PAGAMENTO";"2019NP00503";"19/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"252,95";"PAGAMENTO REF. COM TELEMAR OI FIXO 06/2019";"291/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751920&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";252,95
"PAGAMENTO";"2019NP00565";"10/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.205,32";"PAGAMENTO REF. COM TELEFONIA FIXA PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 06/2019";"348/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751981&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";2205,32
"PAGAMENTO";"2019NP00596";"22/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.943,55";"PAGAMENTO REF. COM TELEFONIA MOVEL PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 06/2019";"350/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752012&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";2943,55
"PAGAMENTO";"2019NP00597";"22/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"888,59";"PAGAMENTO REF. COM TELEFONIA MOVEL PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 06/2019";"351/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752013&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";888,59
"PAGAMENTO";"2019NP00598";"22/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"204,53";"PAGAMENTO REF. COM TELEFONIA FIXA PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 06/2019";"349/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752014&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";204,53
"PAGAMENTO";"2019NP00599";"22/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"13.843,09";"PAGAMENTO REF. COM FORNECIMENTO DE INTERNET II07/2019";"364/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752015&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";13843,09
"PAGAMENTO";"2019NP00600";"22/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.917,89";"PAGAMENTO REF. COM FORNECIMENTO DE INTERNET II07/2019";"363/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752016&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";2917,89
"PAGAMENTO";"2019NP00667";"12/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.255,97";"PAGAMENTO REF. COM TELEFONIA FIXA 08/2019/TELEMAR";"421/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752083&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";2255,97
"PAGAMENTO";"2019NP00701";"20/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.771,62";"PAGAMENTO REF. COM SERVICOS DE TELEFONIA 08/2019";"426/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752117&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";2771,62
"PAGAMENTO";"2019NP00702";"20/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"210,33";"PAGAMENTO REF. COM SERVICOS DE TELEFONIA FIXO 08/2019";"422/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752118&dt=20200602151957&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602151957";210,33
"PAGAMENTO";"2019NP00703";"20/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"13.843,09";"PAGAMENTO REF. COM SERVICOS DE TELEFONIA 08/2019 INTERNET";"423/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752119&dt=20200602152000&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602152000";13843,09
"PAGAMENTO";"2019NP00704";"20/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"831,40";"PAGAMENTO REF. COM SERVICOS DE TELEFONIA 08/2019";"425/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752120&dt=20200602152000&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602152000";831,4
"PAGAMENTO";"2019NP00705";"20/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.917,89";"PAGAMENTO REF.COM SERVICO DE TELEFONIA 08/2019 INTERNET";"424/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752121&dt=20200602152000&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602152000";2917,89
"PAGAMENTO";"2019NP00754";"10/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.326,79";"PAGAMENTO REF. COM TELEFONIA FIXA 08/2019/TELEMAR";"475/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752169&dt=20200602152000&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602152000";2326,79
"PAGAMENTO";"2019NP00790";"20/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"900,75";"PAGAMENTO REF. COM SERVICO DE TELEFONIA";"478/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752205&dt=20200602152000&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602152000";900,75
"PAGAMENTO";"2019NP00791";"20/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"2.729,22";"PAGAMENTO REF. COM TELEFONIA MOVEL PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 08/2019";"477/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752206&dt=20200602152000&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602152000";2729,22
"PAGAMENTO";"2019NP00792";"20/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"33.000.118/0016-55 - TELEMAR NORTE LESTE S/A";"205,35";"PAGAMENTO REF. COM TELEFONIA FIXA PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 09/2019";"480/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752207&dt=20200602152000&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IHONsE5hbivB3VCBfu5eElq7h157yEQ3I%3d&dt=20200602152000";205,35
